Age,Gender,Marital_Status,Department,Job_Role,Job_Level,Monthly_Income,Hourly_Rate,Years_at_Company,Years_in_Current_Role,Years_Since_Last_Promotion,Work_Life_Balance,Job_Satisfaction,Performance_Rating,Training_Hours_Last_Year,Overtime,Project_Count,Average_Hours_Worked_Per_Week,Absenteeism,Work_Environment_Satisfaction,Relationship_with_Manager,Job_Involvement,Distance_From_Home,Number_of_Companies_Worked,Attrition
0.903870647,-0.86043207,0.107308958,0.150266256,-1.339678653,0.087122786,0.633827609,0.622089822,0.913197242,1.256820581,1.745975682,1.5586795,-1.531137883,1.554293264,1.373338458,-0.781488916,0.964130327,-0.477592555,-1.370309871,-0.330213733,-0.365828492,0.622765102,0.537866492,-0.32353837,0
1.355499687,-0.86043207,-1.181988297,1.622966363,1.484791158,-1.440587041,0.677793655,0.622089822,-1.284629479,1.523299402,-1.468522111,-1.304489412,-0.788240591,1.554293264,0.24889752,-0.781488916,0.119735408,-1.599919681,0.620980952,-0.330213733,0.597440687,0.622765102,-1.714895043,-0.32353837,0
1.355499687,-0.86043207,-1.181988297,-1.32243385,1.484791158,-0.676732128,-1.312429699,0.323016788,1.559616866,-1.14148881,-0.039856426,1.5586795,-0.0453433,0.6216023,-1.362801157,-0.781488916,-1.56905443,0.27062553,-0.284151241,-1.263326408,1.560709866,1.560671319,0.763142646,0.632343664,1
0.452241607,1.162206796,-1.181988297,-0.586083797,-1.339678653,-1.440587041,0.637271954,1.732932518,1.68890079,0.457384117,-1.468522111,0.604289863,0.697553992,1.554293264,0.24889752,-0.781488916,-0.302462052,1.018843614,-1.732362748,0.602898942,1.560709866,-1.253047332,-0.438330173,-1.279420405,0
0.542567415,-0.86043207,0.107308958,-0.586083797,-1.339678653,-0.676732128,1.658824041,-1.770494447,-0.896777705,1.523299402,0.674476417,-1.304489412,0.697553992,1.554293264,0.623711166,-0.781488916,0.964130327,-1.225810639,-1.732362748,-1.263326408,-0.365828492,-1.253047332,-0.438330173,1.588225698,0
-1.44460036,-0.86043207,-1.181988297,1.622966363,0.543301221,0.8509777,-1.090978602,-0.104230403,-1.672481254,-0.608531167,1.031642839,-1.304489412,-0.0453433,0.6216023,1.073487541,-0.781488916,-1.146856971,-1.101107625,0.258928075,-1.263326408,0.597440687,-0.315141115,-1.339434787,-1.279420405,0
-0.089713241,1.162206796,0.107308958,0.150266256,1.484791158,0.8509777,-1.610872029,1.690207798,0.008209768,-0.342052346,-0.754189269,-1.304489412,0.697553992,-1.243779626,0.24889752,-0.781488916,-1.146856971,-1.849325709,0.077901636,1.536011617,1.560709866,-1.253047332,1.213694953,1.588225698,0
-0.902645512,-0.86043207,-1.181988297,-1.32243385,-1.339678653,0.8509777,0.797535282,1.647483079,-0.379642006,-1.407967631,-0.754189269,-0.350099774,-0.788240591,-1.243779626,-0.800580688,-0.781488916,-1.56905443,-1.225810639,-1.732362748,-0.330213733,0.597440687,0.622765102,-1.714895043,-0.32353837,0
-0.99297132,-0.86043207,-1.181988297,0.150266256,1.484791158,-1.440587041,1.470600739,-1.17234838,0.266777618,0.190905296,0.674476417,1.5586795,1.440451283,-0.311088663,0.548748437,1.27960868,-1.146856971,0.27062553,1.707139582,-0.330213733,1.560709866,0.622765102,1.739339311,0.632343664,0
1.716802918,-0.86043207,1.396606212,-0.586083797,-1.339678653,1.614832614,-0.062132609,-1.685045009,-1.801765179,0.99034176,-0.397022847,-0.350099774,-1.531137883,1.554293264,0.811117989,-0.781488916,1.386327786,-0.35288954,0.258928075,1.536011617,-0.365828492,1.560671319,1.363879055,0.632343664,0
1.536151302,-0.86043207,0.107308958,0.150266256,1.484791158,-0.676732128,-0.665298131,-1.343247256,0.008209768,0.457384117,-0.754189269,0.604289863,-0.0453433,0.6216023,1.223413,1.27960868,1.386327786,0.769437586,1.164060267,-0.330213733,1.560709866,0.622765102,0.462774441,0.632343664,0
-1.354274552,1.162206796,1.396606212,-0.586083797,-0.398188716,0.8509777,-0.789902362,-0.616927032,-0.121074156,-1.407967631,1.031642839,1.5586795,-1.531137883,-0.311088663,0.548748437,1.27960868,1.386327786,0.395328544,0.80200739,-0.330213733,0.597440687,-1.253047332,-1.489618889,1.588225698,0
-1.173622936,-0.86043207,1.396606212,0.150266256,0.543301221,-0.676732128,-0.151280352,-1.556870852,0.654629392,-0.342052346,-0.754189269,-0.350099774,1.440451283,-1.243779626,0.24889752,-0.781488916,-1.56905443,-1.101107625,-1.55133631,-0.330213733,0.597440687,0.622765102,0.612958543,-0.32353837,0
0.181264183,-0.86043207,1.396606212,1.622966363,1.484791158,-1.440587041,1.398877328,-1.257797818,0.913197242,-0.342052346,0.674476417,-1.304489412,-0.0453433,-1.243779626,-0.313322948,1.27960868,-1.56905443,0.395328544,1.345086706,0.602898942,1.560709866,-0.315141115,-1.039066582,-0.32353837,1
0.452241607,1.162206796,0.107308958,0.886616309,-0.398188716,1.614832614,-1.352748792,-1.343247256,0.137493693,0.190905296,-1.11135569,-0.350099774,1.440451283,0.6216023,1.898077562,-0.781488916,-0.302462052,-0.851701597,0.983033829,1.536011617,-1.329097671,1.560671319,1.438971106,0.632343664,1
-0.812319705,-0.86043207,0.107308958,1.622966363,1.484791158,-1.440587041,-1.285077551,-1.64232029,1.818184715,0.723862938,-1.468522111,-1.304489412,0.697553992,-0.311088663,-0.313322948,-0.781488916,0.541932867,-1.599919681,-1.189283433,-1.263326408,-0.365828492,1.560671319,-1.414526838,0.632343664,0
0.452241607,1.162206796,-1.181988297,1.622966363,1.484791158,-0.676732128,1.302030462,1.60475836,-0.76749378,1.256820581,0.317309996,-0.350099774,0.697553992,-0.311088663,1.898077562,-0.781488916,1.386327786,0.8941406,-0.465177679,0.602898942,-0.365828492,-1.253047332,-1.114158633,1.588225698,0
-0.721993897,-0.86043207,1.396606212,0.886616309,-0.398188716,1.614832614,0.579123312,-0.488752875,-1.801765179,-0.608531167,1.031642839,-0.350099774,0.697553992,0.6216023,-1.700133438,-0.781488916,-1.146856971,-0.477592555,-1.55133631,-1.263326408,1.560709866,0.622765102,-1.414526838,1.588225698,0
1.716802918,1.162206796,-1.181988297,0.886616309,1.484791158,1.614832614,-0.366247976,1.305685327,1.68890079,0.457384117,-1.468522111,-0.350099774,1.440451283,0.6216023,0.286378885,1.27960868,-0.724659511,0.520031558,0.620980952,1.536011617,1.560709866,0.622765102,-0.963974531,-1.279420405,0
-0.270364857,1.162206796,1.396606212,-1.32243385,1.484791158,-1.440587041,1.631471892,-0.018780965,0.266777618,-1.674446452,1.745975682,-1.304489412,1.440451283,-0.311088663,-0.725617959,1.27960868,0.541932867,1.018843614,0.80200739,1.536011617,-1.329097671,-1.253047332,0.838234697,1.588225698,0
0.361915799,1.162206796,0.107308958,-1.32243385,0.543301221,0.8509777,0.811515269,1.60475836,1.818184715,0.457384117,1.38880926,-0.350099774,1.440451283,-1.243779626,1.448301187,-0.781488916,-0.302462052,1.767061699,-0.284151241,1.536011617,-0.365828492,-1.253047332,0.237498288,-1.279420405,0
1.084522263,1.162206796,0.107308958,1.622966363,-0.398188716,-0.676732128,-1.431158284,1.092061731,-0.250358081,0.723862938,-0.754189269,1.5586795,-1.531137883,1.554293264,1.298375729,1.27960868,-1.146856971,0.27062553,-1.55133631,-0.330213733,-1.329097671,-0.315141115,-1.489618889,0.632343664,0
1.716802918,-0.86043207,0.107308958,1.622966363,-0.398188716,0.087122786,0.849200451,0.066668473,0.783913317,-0.075573525,-0.754189269,1.5586795,1.440451283,-1.243779626,-0.125916126,1.27960868,0.964130327,-0.976404611,1.164060267,0.602898942,-0.365828492,-1.253047332,-1.039066582,-0.32353837,0
-0.812319705,1.162206796,1.396606212,-0.586083797,-1.339678653,0.087122786,-1.608643335,-1.471421413,1.430332941,-0.875009989,-0.397022847,1.5586795,0.697553992,0.6216023,0.24889752,1.27960868,-0.302462052,-0.851701597,-0.103124802,1.536011617,1.560709866,0.622765102,1.138602902,1.588225698,0
1.355499687,-0.86043207,0.107308958,-0.586083797,1.484791158,-1.440587041,-1.035261263,0.23756735,0.783913317,-1.14148881,-1.468522111,-1.304489412,-0.788240591,-0.311088663,-0.688136594,-0.781488916,1.386327786,-0.35288954,-0.284151241,-1.263326408,-0.365828492,-0.315141115,0.688050595,-0.32353837,1
-1.534926168,1.162206796,1.396606212,-1.32243385,0.543301221,-0.676732128,-1.03971865,-0.446028155,-1.284629479,1.789778223,1.38880926,-1.304489412,1.440451283,-0.311088663,1.448301187,1.27960868,1.386327786,-0.976404611,-1.55133631,-0.330213733,-0.365828492,1.560671319,1.06351085,1.588225698,0
-1.44460036,1.162206796,-1.181988297,-1.32243385,1.484791158,-0.676732128,1.011287256,-1.086898942,-0.638209856,0.723862938,-0.754189269,1.5586795,-0.788240591,1.554293264,-1.587689344,1.27960868,0.964130327,0.769437586,1.526113144,-0.330213733,-0.365828492,0.622765102,-1.189250685,1.588225698,0
1.445825495,1.162206796,1.396606212,-0.586083797,1.484791158,-1.440587041,-0.805098,-1.471421413,-1.155345555,0.99034176,1.745975682,1.5586795,0.697553992,-0.311088663,1.523263916,1.27960868,1.808525246,-0.726998583,1.164060267,0.602898942,-1.329097671,1.560671319,1.889523413,-1.279420405,0
-1.173622936,-0.86043207,-1.181988297,-0.586083797,-1.339678653,-0.676732128,-1.479379108,0.792988698,1.171765091,1.789778223,-0.397022847,1.5586795,1.440451283,1.554293264,1.036006177,-0.781488916,-0.302462052,0.145922516,0.077901636,0.602898942,-1.329097671,1.560671319,0.012222134,1.588225698,0
0.632893223,1.162206796,1.396606212,0.150266256,1.484791158,0.8509777,-0.09454997,0.579365102,0.525345467,-0.342052346,-1.468522111,0.604289863,-1.531137883,-1.243779626,0.173934791,1.27960868,0.964130327,-1.101107625,1.164060267,0.602898942,-0.365828492,1.560671319,1.138602902,0.632343664,1
0.903870647,-0.86043207,-1.181988297,0.150266256,0.543301221,-1.440587041,-1.384355719,-0.616927032,1.301049016,1.256820581,-0.397022847,1.5586795,-1.531137883,-1.243779626,-1.55020798,1.27960868,-1.56905443,0.145922516,-0.103124802,-0.330213733,0.597440687,0.622765102,0.688050595,-0.32353837,0
-1.083297128,-0.86043207,0.107308958,-0.586083797,0.543301221,0.8509777,1.698130091,1.476584203,-0.250358081,1.523299402,-1.468522111,-0.350099774,-0.788240591,-0.311088663,0.211416156,-0.781488916,-0.302462052,0.8941406,1.345086706,1.536011617,-1.329097671,1.560671319,1.288787004,1.588225698,0
0.723219031,-0.86043207,-1.181988297,0.150266256,-1.339678653,-0.676732128,0.053556848,-0.787825908,-1.801765179,-1.674446452,-0.039856426,0.604289863,-1.531137883,-0.311088663,0.73615526,1.27960868,-1.146856971,1.767061699,-0.827230556,-1.263326408,1.560709866,0.622765102,1.438971106,-0.32353837,0
0.181264183,-0.86043207,0.107308958,1.622966363,-0.398188716,0.087122786,-0.251571562,-0.104230403,-0.379642006,-0.075573525,-0.397022847,-0.350099774,-1.531137883,-1.243779626,1.036006177,-0.781488916,-0.724659511,0.021219502,0.439954513,-0.330213733,-1.329097671,-1.253047332,-0.963974531,-0.32353837,1
-0.270364857,-0.86043207,0.107308958,-1.32243385,-0.398188716,0.087122786,-0.856560561,-0.146955122,-0.121074156,1.523299402,-0.039856426,-0.350099774,0.697553992,0.6216023,-0.65065523,-0.781488916,-1.146856971,0.395328544,0.620980952,-0.330213733,-0.365828492,-0.315141115,-0.137961968,1.588225698,1
-1.083297128,-0.86043207,-1.181988297,-0.586083797,0.543301221,0.087122786,1.282985262,-1.17234838,1.68890079,0.457384117,-0.754189269,1.5586795,0.697553992,-0.311088663,-0.538211136,-0.781488916,0.119735408,0.021219502,-1.008256994,-1.263326408,-0.365828492,-0.315141115,0.462774441,0.632343664,1
-1.354274552,-0.86043207,-1.181988297,-0.586083797,-1.339678653,-0.676732128,-0.85534491,0.792988698,-0.121074156,0.99034176,0.317309996,-0.350099774,-0.0453433,-0.311088663,-1.512726615,-0.781488916,0.119735408,1.268249643,0.983033829,-0.330213733,0.597440687,0.622765102,-0.513422224,0.632343664,1
-1.44460036,-0.86043207,1.396606212,-1.32243385,-1.339678653,0.087122786,1.165067112,-1.300522537,-1.413913404,-0.075573525,-1.11135569,-1.304489412,1.440451283,-0.311088663,-0.987987511,-0.781488916,1.386327786,0.395328544,-0.827230556,-0.330213733,-0.365828492,0.622765102,0.312590339,0.632343664,1
-0.99297132,1.162206796,1.396606212,0.150266256,-0.398188716,0.087122786,0.790038767,0.70753926,-1.284629479,-0.875009989,-0.397022847,-0.350099774,-0.0453433,-1.243779626,0.24889752,-0.781488916,-1.146856971,-1.225810639,-0.465177679,-0.330213733,-0.365828492,-0.315141115,-0.137961968,-1.279420405,1
0.090938375,-0.86043207,-1.181988297,1.622966363,-0.398188716,-0.676732128,1.530978073,0.451190945,0.654629392,0.723862938,-0.397022847,0.604289863,0.697553992,-0.311088663,-0.463248407,-0.781488916,0.119735408,1.392952657,-0.103124802,-0.330213733,-0.365828492,1.560671319,-0.513422224,0.632343664,1
0.090938375,1.162206796,1.396606212,-1.32243385,0.543301221,0.8509777,0.167422828,-0.104230403,0.266777618,1.256820581,-1.11135569,-0.350099774,-0.0453433,-0.311088663,0.211416156,1.27960868,0.119735408,0.27062553,-1.008256994,-0.330213733,-0.365828492,-0.315141115,-0.738698378,-1.279420405,1
-0.631668089,1.162206796,-1.181988297,-1.32243385,0.543301221,0.8509777,0.377122632,-0.189679841,0.266777618,0.457384117,0.674476417,-1.304489412,0.697553992,-1.243779626,0.848599354,-0.781488916,1.808525246,-0.103483512,0.439954513,0.602898942,-1.329097671,0.622765102,-0.88888248,-0.32353837,1
-1.083297128,-0.86043207,-1.181988297,-0.586083797,1.484791158,0.8509777,1.007437694,0.152117912,-0.121074156,0.457384117,-1.11135569,-0.350099774,-0.0453433,0.6216023,0.24889752,-0.781488916,0.119735408,-1.475216667,1.164060267,1.536011617,-0.365828492,0.622765102,0.988418799,-1.279420405,1
1.174848071,1.162206796,-1.181988297,0.150266256,-0.398188716,0.087122786,1.654771871,0.408466226,-1.284629479,-1.14148881,1.38880926,-1.304489412,-0.788240591,-1.243779626,-0.500729771,-0.781488916,-0.302462052,1.642358685,-1.189283433,0.602898942,-1.329097671,-0.315141115,-1.039066582,-1.279420405,1
-1.715577784,-0.86043207,1.396606212,1.622966363,-0.398188716,-0.676732128,-1.581291187,1.476584203,-0.121074156,1.523299402,-0.397022847,0.604289863,-0.788240591,-1.243779626,-0.013472032,-0.781488916,-1.146856971,1.143546628,-1.732362748,0.602898942,-0.365828492,0.622765102,-1.114158633,-1.279420405,1
-0.180039049,-0.86043207,-1.181988297,-0.586083797,-0.398188716,0.087122786,-0.324915841,1.092061731,1.042481167,1.523299402,-1.11135569,-1.304489412,-0.788240591,-0.311088663,-0.313322948,-0.781488916,-0.302462052,-0.228186526,-0.646204118,-0.330213733,0.597440687,-0.315141115,-0.513422224,-1.279420405,1
1.355499687,-0.86043207,0.107308958,0.886616309,1.484791158,-1.440587041,0.812123094,1.732932518,0.137493693,0.190905296,1.031642839,0.604289863,-0.0453433,-1.243779626,-0.463248407,-0.781488916,-0.724659511,-0.228186526,-0.646204118,-0.330213733,1.560709866,0.622765102,-1.414526838,-1.279420405,1
-1.173622936,-0.86043207,-1.181988297,0.150266256,-1.339678653,0.8509777,-0.205376823,-0.018780965,-0.76749378,0.723862938,-0.397022847,0.604289863,-1.531137883,0.6216023,0.848599354,-0.781488916,-0.724659511,0.395328544,1.164060267,-1.263326408,-1.329097671,-1.253047332,-0.137961968,-0.32353837,1
0.090938375,-0.86043207,1.396606212,0.886616309,-1.339678653,-1.440587041,0.110692447,-0.873275346,0.783913317,0.190905296,-1.468522111,0.604289863,0.697553992,0.6216023,-1.475245251,-0.781488916,-1.146856971,0.8941406,1.164060267,0.602898942,-1.329097671,-1.253047332,-1.714895043,0.632343664,1
0.181264183,-0.86043207,-1.181988297,-0.586083797,-0.398188716,0.087122786,-0.584659946,0.878438136,-1.801765179,-0.075573525,-0.397022847,1.5586795,-0.0453433,-1.243779626,-0.050953396,-0.781488916,-0.302462052,0.769437586,0.620980952,0.602898942,0.597440687,-0.315141115,1.138602902,0.632343664,1
1.084522263,-0.86043207,0.107308958,-1.32243385,-1.339678653,-0.676732128,-1.444733054,-0.873275346,0.266777618,-0.608531167,0.317309996,-0.350099774,-0.788240591,-0.311088663,0.773636625,1.27960868,1.386327786,-1.101107625,0.80200739,-0.330213733,-1.329097671,-0.315141115,0.688050595,-0.32353837,1
0.452241607,-0.86043207,0.107308958,0.150266256,-1.339678653,0.8509777,0.273387077,-0.317853998,-0.250358081,-1.14148881,0.317309996,-0.350099774,0.697553992,-0.311088663,0.323860249,1.27960868,-1.146856971,0.27062553,0.439954513,-1.263326408,-1.329097671,-1.253047332,0.162406236,-0.32353837,1
-0.180039049,1.162206796,0.107308958,-1.32243385,0.543301221,0.8509777,-0.131829935,1.006612293,0.266777618,-0.608531167,-0.039856426,-0.350099774,-0.788240591,-1.243779626,-0.838062053,-0.781488916,0.119735408,-0.851701597,-0.284151241,0.602898942,1.560709866,-0.315141115,0.162406236,-0.32353837,1
0.903870647,-0.86043207,-1.181988297,-0.586083797,0.543301221,1.614832614,0.225774078,-0.659651751,0.008209768,0.723862938,1.38880926,-1.304489412,0.697553992,0.6216023,0.73615526,1.27960868,-0.302462052,0.27062553,0.620980952,-1.263326408,-0.365828492,-0.315141115,-0.288146071,-1.279420405,1
1.355499687,-0.86043207,-1.181988297,-0.586083797,-0.398188716,0.087122786,-0.588509507,1.391134765,1.301049016,-1.407967631,0.674476417,1.5586795,-0.788240591,-1.243779626,0.061490697,-0.781488916,0.119735408,-1.475216667,0.258928075,1.536011617,-0.365828492,-1.253047332,-0.062869917,-0.32353837,1
0.452241607,-0.86043207,-1.181988297,0.886616309,-1.339678653,-0.676732128,1.691849227,-0.659651751,0.266777618,-0.075573525,0.317309996,-0.350099774,-0.0453433,-0.311088663,-1.100431605,1.27960868,-0.302462052,0.021219502,-1.008256994,1.536011617,-1.329097671,-0.315141115,-1.114158633,-1.279420405,1
-1.534926168,-0.86043207,-1.181988297,0.150266256,-1.339678653,-0.676732128,0.582365049,-0.446028155,-0.508925931,0.457384117,-1.468522111,0.604289863,0.697553992,0.6216023,-0.388285678,-0.781488916,0.541932867,0.769437586,1.526113144,0.602898942,0.597440687,-0.315141115,1.213694953,-0.32353837,1
-0.721993897,1.162206796,0.107308958,0.150266256,1.484791158,0.087122786,-0.205174214,-1.599595571,-1.543197329,0.457384117,-1.468522111,0.604289863,-0.0453433,-0.311088663,0.323860249,-0.781488916,-0.302462052,0.644734572,-1.370309871,0.602898942,-0.365828492,-0.315141115,0.988418799,0.632343664,1
0.723219031,-0.86043207,0.107308958,0.150266256,1.484791158,-1.440587041,-1.163715056,1.433859484,0.525345467,0.99034176,-1.11135569,0.604289863,-1.531137883,0.6216023,0.286378885,-0.781488916,-1.146856971,-0.851701597,0.258928075,0.602898942,0.597440687,-0.315141115,1.363879055,0.632343664,1
-1.354274552,1.162206796,-1.181988297,-1.32243385,-0.398188716,0.087122786,-0.543733028,1.262960608,-1.543197329,-0.342052346,-0.397022847,0.604289863,-0.0453433,1.554293264,0.024009333,-0.781488916,0.541932867,1.642358685,1.345086706,1.536011617,-0.365828492,-0.315141115,-0.363238122,-1.279420405,1
1.536151302,-0.86043207,-1.181988297,0.886616309,0.543301221,-1.440587041,-1.618165935,0.066668473,1.301049016,-0.875009989,-1.468522111,1.5586795,-0.0453433,-0.311088663,-1.362801157,-0.781488916,1.808525246,0.8941406,1.164060267,-1.263326408,0.597440687,-1.253047332,-0.813790429,-1.279420405,1
-0.541342281,1.162206796,-1.181988297,-1.32243385,0.543301221,0.8509777,0.372057419,-0.018780965,0.137493693,0.99034176,0.674476417,-1.304489412,0.697553992,-1.243779626,0.961043447,1.27960868,1.386327786,0.021219502,0.620980952,0.602898942,-1.329097671,0.622765102,-0.963974531,-1.279420405,1
0.000612567,1.162206796,0.107308958,1.622966363,-1.339678653,-0.676732128,0.111097664,-0.830550627,0.913197242,0.190905296,-1.11135569,0.604289863,0.697553992,0.6216023,-1.400282521,-0.781488916,-1.146856971,1.018843614,1.164060267,-0.330213733,-1.329097671,-1.253047332,-1.714895043,0.632343664,1
-0.902645512,-0.86043207,-1.181988297,-0.586083797,-1.339678653,0.087122786,-1.657269376,0.963887574,-0.379642006,0.457384117,0.317309996,0.604289863,-0.788240591,0.6216023,-0.838062053,-0.781488916,-0.724659511,1.018843614,-0.465177679,0.602898942,-1.329097671,-0.315141115,-1.339434787,-0.32353837,1
1.265173879,-0.86043207,0.107308958,0.886616309,0.543301221,-1.440587041,0.813946571,1.562033641,0.137493693,0.190905296,1.031642839,1.5586795,-0.788240591,-0.311088663,-0.575692501,-0.781488916,-0.724659511,-0.35288954,-0.827230556,-0.330213733,0.597440687,0.622765102,-1.264342736,-0.32353837,1
0.632893223,1.162206796,0.107308958,-0.586083797,-0.398188716,-0.676732128,-1.047620382,-1.471421413,-0.638209856,-0.608531167,-0.039856426,-0.350099774,-0.0453433,-0.311088663,0.811117989,-0.781488916,-1.146856971,-0.35288954,-1.732362748,-0.330213733,0.597440687,-0.315141115,0.537866492,-0.32353837,1
1.084522263,1.162206796,0.107308958,-1.32243385,0.543301221,0.087122786,0.141083723,0.323016788,-0.508925931,0.190905296,-0.039856426,-0.350099774,-0.788240591,-1.243779626,-0.987987511,1.27960868,-1.56905443,0.644734572,-0.465177679,-0.330213733,-1.329097671,-1.253047332,0.462774441,0.632343664,1
-1.534926168,-0.86043207,0.107308958,1.622966363,0.543301221,-1.440587041,0.041197729,0.536640383,-0.250358081,-1.674446452,1.031642839,1.5586795,0.697553992,-1.243779626,1.485782552,-0.781488916,0.541932867,0.644734572,0.620980952,0.602898942,-0.365828492,-0.315141115,-0.513422224,-1.279420405,1
0.181264183,-0.86043207,0.107308958,0.886616309,-1.339678653,0.8509777,1.279540918,0.963887574,-1.155345555,-0.875009989,-0.039856426,-1.304489412,1.440451283,-0.311088663,0.286378885,-0.781488916,0.541932867,-0.477592555,-0.646204118,0.602898942,-0.365828492,-0.315141115,-0.88888248,1.588225698,1
0.361915799,-0.86043207,0.107308958,0.886616309,0.543301221,0.8509777,1.487822462,-1.257797818,0.008209768,0.457384117,1.031642839,0.604289863,0.697553992,-1.243779626,1.036006177,-0.781488916,-1.146856971,-0.103483512,0.983033829,-1.263326408,0.597440687,-0.315141115,0.012222134,0.632343664,1
0.994196455,-0.86043207,-1.181988297,0.886616309,0.543301221,-1.440587041,-1.622420713,0.365741507,1.301049016,-0.875009989,-1.468522111,1.5586795,-0.0453433,-1.243779626,-0.800580688,-0.781488916,1.808525246,-0.228186526,-1.189283433,-1.263326408,0.597440687,0.622765102,-1.56471094,-1.279420405,1
-0.270364857,1.162206796,0.107308958,-0.586083797,-0.398188716,0.087122786,-1.066057756,0.280292069,0.525345467,-0.342052346,-1.11135569,-1.304489412,0.697553992,-1.243779626,0.136453427,1.27960868,0.541932867,0.27062553,-0.465177679,-1.263326408,-0.365828492,-1.253047332,-0.88888248,-0.32353837,1
-0.180039049,1.162206796,-1.181988297,-1.32243385,0.543301221,0.087122786,1.684960538,0.622089822,0.008209768,0.457384117,0.674476417,0.604289863,1.440451283,-0.311088663,-0.050953396,-0.781488916,1.386327786,-0.477592555,-0.465177679,-0.330213733,-0.365828492,0.622765102,-1.264342736,-0.32353837,1
1.445825495,-0.86043207,-1.181988297,-0.586083797,-1.339678653,0.087122786,1.075108935,1.092061731,0.654629392,0.457384117,-0.397022847,-0.350099774,1.440451283,1.554293264,-0.088434761,1.27960868,0.119735408,1.143546628,0.620980952,0.602898942,-0.365828492,-1.253047332,-1.189250685,-1.279420405,1
0.813544839,-0.86043207,1.396606212,0.886616309,0.543301221,-1.440587041,-1.168780269,1.220235889,0.266777618,1.256820581,-0.754189269,0.604289863,-1.531137883,0.6216023,0.323860249,-0.781488916,-0.724659511,-0.228186526,0.258928075,0.602898942,0.597440687,-0.315141115,0.612958543,0.632343664,1
1.174848071,-0.86043207,0.107308958,0.150266256,-0.398188716,-0.676732128,-0.96110655,1.433859484,1.042481167,0.457384117,0.674476417,-1.304489412,0.697553992,0.6216023,-0.838062053,-0.781488916,0.119735408,-1.225810639,0.983033829,-1.263326408,-1.329097671,-1.253047332,-1.414526838,-0.32353837,1
-0.721993897,1.162206796,0.107308958,0.886616309,-1.339678653,0.087122786,-1.227131518,-0.23240456,0.008209768,-1.674446452,-0.754189269,-1.304489412,0.697553992,0.6216023,-0.763099324,-0.781488916,-1.56905443,0.145922516,-0.465177679,-1.263326408,0.597440687,-0.315141115,-0.213054019,-0.32353837,1
0.903870647,1.162206796,-1.181988297,0.150266256,-1.339678653,0.087122786,-1.065855148,-0.830550627,-1.543197329,1.523299402,-0.397022847,-0.350099774,-0.0453433,-1.243779626,0.323860249,-0.781488916,-1.146856971,-1.101107625,-1.189283433,-1.263326408,-1.329097671,-1.253047332,0.312590339,0.632343664,1
-1.083297128,-0.86043207,0.107308958,-1.32243385,-0.398188716,0.087122786,0.156684577,-0.189679841,0.913197242,0.723862938,-0.754189269,-1.304489412,-0.0453433,-0.311088663,-0.313322948,1.27960868,-0.302462052,-0.851701597,-0.284151241,-0.330213733,0.597440687,-0.315141115,-1.189250685,-1.279420405,1
-0.631668089,1.162206796,-1.181988297,-1.32243385,1.484791158,0.8509777,0.992242056,0.70753926,-0.76749378,-0.342052346,-0.754189269,1.5586795,-0.0453433,0.6216023,-0.088434761,-0.781488916,0.119735408,-0.976404611,1.345086706,1.536011617,1.560709866,0.622765102,0.988418799,-1.279420405,1
0.632893223,-0.86043207,0.107308958,0.886616309,-0.398188716,0.087122786,-1.640858087,-1.300522537,0.525345467,-1.674446452,-0.397022847,-1.304489412,-0.0453433,-0.311088663,-1.625170709,-0.781488916,-1.146856971,-0.726998583,-1.370309871,-0.330213733,-1.329097671,-1.253047332,0.913326748,-0.32353837,1
-0.270364857,-0.86043207,1.396606212,-1.32243385,-1.339678653,0.087122786,1.155341903,0.792988698,-0.76749378,0.723862938,-0.397022847,-0.350099774,-0.0453433,-0.311088663,0.848599354,1.27960868,-0.302462052,0.145922516,-0.103124802,-1.263326408,0.597440687,0.622765102,1.06351085,-0.32353837,1
0.452241607,-0.86043207,-1.181988297,-0.586083797,0.543301221,0.8509777,-0.612012094,1.13478645,0.525345467,-0.608531167,0.317309996,-1.304489412,-0.0453433,-0.311088663,0.211416156,-0.781488916,0.541932867,-0.602295569,-0.103124802,-0.330213733,-0.365828492,-1.253047332,-0.513422224,-1.279420405,1
-0.812319705,-0.86043207,0.107308958,0.150266256,-0.398188716,-0.676732128,1.505246793,0.23756735,-0.508925931,-1.674446452,-0.754189269,0.604289863,-0.0453433,0.6216023,0.473785708,-0.781488916,-1.146856971,0.021219502,0.258928075,-0.330213733,-1.329097671,-1.253047332,-0.213054019,1.588225698,1
0.994196455,-0.86043207,0.107308958,-0.586083797,0.543301221,-0.676732128,-0.710479828,0.365741507,0.137493693,-0.875009989,0.674476417,0.604289863,-0.0453433,-0.311088663,-1.025468876,-0.781488916,0.119735408,-0.726998583,-1.370309871,1.536011617,-0.365828492,0.622765102,-1.039066582,-1.279420405,1
1.355499687,-0.86043207,0.107308958,-0.586083797,-1.339678653,0.087122786,-1.644099824,-1.556870852,-1.413913404,-1.14148881,-1.468522111,-0.350099774,-0.0453433,-0.311088663,0.961043447,1.27960868,-0.302462052,0.021219502,0.077901636,0.602898942,0.597440687,0.622765102,-0.738698378,0.632343664,1
